row_id,store_id,store_type,store_size,region,dept_id,dept_name,week_date,weekly_sales,is_holiday,temperature,fuel_price,cpi,unemployment
11511,10,C,126512,South,16,Home & Garden,2023-03-24,10795.21,0,40.8,3.832,132.544,6.526
11512,10,C,126512,South,17,Sporting Goods,2023-03-24,8842.69,0,40.8,3.832,132.544,6.526
11513,10,C,126512,South,18,Office Supplies,2023-03-24,4596.93,0,40.8,3.832,132.544,6.526
11514,10,C,126512,South,19,Pet Supplies,2023-03-24,7078.44,0,40.8,3.832,132.544,6.526
11515,10,C,126512,South,20,Automotive,2023-03-24,9899.12,0,40.8,3.832,132.544,6.526
11516,10,C,126512,South,21,Hardware,2023-03-24,7358.93,0,40.8,3.832,132.544,6.526
11517,10,C,126512,South,22,Furniture,2023-03-24,13127.26,0,40.8,3.832,132.544,6.526
11518,10,C,126512,South,23,Jewelry,2023-03-24,3539.81,0,40.8,3.832,132.544,6.526
11519,10,C,126512,South,24,Books & Media,2023-03-24,5038.94,0,40.8,3.832,132.544,6.526
11520,10,C,126512,South,25,Baby Products,2023-03-24,7548.12,0,40.8,3.832,132.544,6.526
11521,10,C,126512,South,1,Grocery,2023-03-31,55393.43,0,37.3,4.092,135.518,8.89
11522,10,C,126512,South,2,Dairy,2023-03-31,25297.31,0,37.3,4.092,135.518,8.89
11523,10,C,126512,South,3,Produce,2023-03-31,23934.76,0,37.3,4.092,135.518,8.89
11524,10,C,126512,South,4,Bakery,2023-03-31,9485.86,0,37.3,4.092,135.518,8.89
11525,10,C,126512,South,5,Frozen Foods,2023-03-31,15490.6,0,37.3,4.092,135.518,8.89
11526,10,C,126512,South,6,Meat & Seafood,2023-03-31,18178.31,0,37.3,4.092,135.518,8.89
11527,10,C,126512,South,7,Beverages,2023-03-31,15812.5,0,37.3,4.092,135.518,8.89
11528,10,C,126512,South,8,Snacks,2023-03-31,16820.44,0,37.3,4.092,135.518,8.89
11529,10,C,126512,South,9,Household,2023-03-31,11425.55,0,37.3,4.092,135.518,8.89
11530,10,C,126512,South,10,Health & Beauty,2023-03-31,12337.57,0,37.3,4.092,135.518,8.89
11531,10,C,126512,South,11,Electronics,2023-03-31,28849.8,0,37.3,4.092,135.518,8.89
11532,10,C,126512,South,12,Apparel,2023-03-31,13170.5,0,37.3,4.092,135.518,8.89
11533,10,C,126512,South,13,Toys,2023-03-31,8944.58,0,37.3,4.092,135.518,8.89
11534,10,C,126512,South,14,Pharmacy,2023-03-31,17814.72,0,37.3,4.092,135.518,8.89
11535,10,C,126512,South,16,Home & Garden,2023-03-31,12642.79,0,37.3,4.092,135.518,8.89
11536,10,C,126512,South,17,Sporting Goods,2023-03-31,7485.3,0,37.3,4.092,135.518,8.89
11537,10,C,126512,South,18,Office Supplies,2023-03-31,6085.09,0,37.3,4.092,135.518,8.89
11538,10,C,126512,South,19,Pet Supplies,2023-03-31,7302.23,0,37.3,4.092,135.518,8.89
11539,10,C,126512,South,20,Automotive,2023-03-31,10169.12,0,37.3,4.092,135.518,8.89
11540,10,C,126512,South,21,Hardware,2023-03-31,6067.91,0,37.3,4.092,135.518,8.89
11541,10,C,126512,South,22,Furniture,2023-03-31,15983.85,0,37.3,4.092,135.518,8.89
11542,10,C,126512,South,23,Jewelry,2023-03-31,3544.66,0,37.3,4.092,135.518,8.89
11543,10,C,126512,South,24,Books & Media,2023-03-31,4470.91,0,37.3,4.092,135.518,8.89
11544,10,C,126512,South,25,Baby Products,2023-03-31,6541.56,0,37.3,4.092,135.518,8.89
11545,10,C,126512,South,1,Grocery,2023-04-07,47313.46,0,78.0,3.258,135.479,6.881
11546,10,C,126512,South,2,Dairy,2023-04-07,25978.98,0,78.0,3.258,135.479,6.881
11547,10,C,126512,South,3,Produce,2023-04-07,20868.2,0,78.0,3.258,135.479,6.881
11548,10,C,126512,South,4,Bakery,2023-04-07,10108.85,0,78.0,3.258,135.479,6.881
11549,10,C,126512,South,5,Frozen Foods,2023-04-07,15782.74,0,78.0,3.258,135.479,6.881
11550,10,C,126512,South,6,Meat & Seafood,2023-04-07,20511.35,0,78.0,3.258,135.479,6.881
11551,10,C,126512,South,7,Beverages,2023-04-07,16047.83,0,78.0,3.258,135.479,6.881
11552,10,C,126512,South,8,Snacks,2023-04-07,17002.64,0,78.0,3.258,135.479,6.881
11553,10,C,126512,South,9,Household,2023-04-07,13882.93,0,78.0,3.258,135.479,6.881
11554,10,C,126512,South,10,Health & Beauty,2023-04-07,11717.38,0,78.0,3.258,135.479,6.881
11555,10,C,126512,South,11,Electronics,2023-04-07,28059.4,0,78.0,3.258,135.479,6.881
11556,10,C,126512,South,12,Apparel,2023-04-07,17137.48,0,78.0,3.258,135.479,6.881
11557,10,C,126512,South,13,Toys,2023-04-07,8391.93,0,78.0,3.258,135.479,6.881
11558,10,C,126512,South,14,Pharmacy,2023-04-07,18730.75,0,78.0,3.258,135.479,6.881
11559,10,C,126512,South,16,Home & Garden,2023-04-07,11447.79,0,78.0,3.258,135.479,6.881
11560,10,C,126512,South,17,Sporting Goods,2023-04-07,9554.83,0,78.0,3.258,135.479,6.881
11561,10,C,126512,South,18,Office Supplies,2023-04-07,5986.0,0,78.0,3.258,135.479,6.881
11562,10,C,126512,South,19,Pet Supplies,2023-04-07,7303.45,0,78.0,3.258,135.479,6.881
11563,10,C,126512,South,20,Automotive,2023-04-07,10116.84,0,78.0,3.258,135.479,6.881
11564,10,C,126512,South,21,Hardware,2023-04-07,6499.58,0,78.0,3.258,135.479,6.881
11565,10,C,126512,South,22,Furniture,2023-04-07,16957.22,0,78.0,3.258,135.479,6.881
11566,10,C,126512,South,23,Jewelry,2023-04-07,4273.61,0,78.0,3.258,135.479,6.881
11567,10,C,126512,South,24,Books & Media,2023-04-07,5338.44,0,78.0,3.258,135.479,6.881
11568,10,C,126512,South,25,Baby Products,2023-04-07,6589.25,0,78.0,3.258,135.479,6.881
11569,10,C,126512,South,1,Grocery,2023-04-14,59245.38,0,30.8,3.038,133.058,7.275
11570,10,C,126512,South,2,Dairy,2023-04-14,28880.72,0,30.8,3.038,133.058,7.275
11571,10,C,126512,South,3,Produce,2023-04-14,25001.15,0,30.8,3.038,133.058,7.275
11572,10,C,126512,South,4,Bakery,2023-04-14,12969.3,0,30.8,3.038,133.058,7.275
11573,10,C,126512,South,5,Frozen Foods,2023-04-14,17838.96,0,30.8,3.038,133.058,7.275
11574,10,C,126512,South,6,Meat & Seafood,2023-04-14,22369.12,0,30.8,3.038,133.058,7.275
11575,10,C,126512,South,7,Beverages,2023-04-14,15393.22,0,30.8,3.038,133.058,7.275
11576,10,C,126512,South,8,Snacks,2023-04-14,18243.85,0,30.8,3.038,133.058,7.275
11577,10,C,126512,South,9,Household,2023-04-14,12326.57,0,30.8,3.038,133.058,7.275
11578,10,C,126512,South,10,Health & Beauty,2023-04-14,12313.19,0,30.8,3.038,133.058,7.275
11579,10,C,126512,South,11,Electronics,2023-04-14,28258.25,0,30.8,3.038,133.058,7.275
11580,10,C,126512,South,12,Apparel,2023-04-14,14308.19,0,30.8,3.038,133.058,7.275
11581,10,C,126512,South,13,Toys,2023-04-14,8218.4,0,30.8,3.038,133.058,7.275
11582,10,C,126512,South,14,Pharmacy,2023-04-14,21714.28,0,30.8,3.038,133.058,7.275
11583,10,C,126512,South,16,Home & Garden,2023-04-14,13660.02,0,30.8,3.038,133.058,7.275
11584,10,C,126512,South,17,Sporting Goods,2023-04-14,8530.56,0,30.8,3.038,133.058,7.275
11585,10,C,126512,South,18,Office Supplies,2023-04-14,5595.23,0,30.8,3.038,133.058,7.275
11586,10,C,126512,South,19,Pet Supplies,2023-04-14,8479.46,0,30.8,3.038,133.058,7.275
11587,10,C,126512,South,20,Automotive,2023-04-14,11292.11,0,30.8,3.038,133.058,7.275
11588,10,C,126512,South,21,Hardware,2023-04-14,7327.08,0,30.8,3.038,133.058,7.275
11589,10,C,126512,South,22,Furniture,2023-04-14,14664.51,0,30.8,3.038,133.058,7.275
11590,10,C,126512,South,23,Jewelry,2023-04-14,3956.9,0,30.8,3.038,133.058,7.275
11591,10,C,126512,South,24,Books & Media,2023-04-14,5572.63,0,30.8,3.038,133.058,7.275
11592,10,C,126512,South,25,Baby Products,2023-04-14,6487.22,0,30.8,3.038,133.058,7.275
11593,10,C,126512,South,1,Grocery,2023-04-21,46896.75,0,41.8,2.986,132.537,7.852
11594,10,C,126512,South,2,Dairy,2023-04-21,26447.87,0,41.8,2.986,132.537,7.852
11595,10,C,126512,South,3,Produce,2023-04-21,24360.79,0,41.8,2.986,132.537,7.852
11596,10,C,126512,South,4,Bakery,2023-04-21,11917.89,0,41.8,2.986,132.537,7.852
11597,10,C,126512,South,5,Frozen Foods,2023-04-21,13671.31,0,41.8,2.986,132.537,7.852
11598,10,C,126512,South,6,Meat & Seafood,2023-04-21,21431.03,0,41.8,2.986,132.537,7.852
11599,10,C,126512,South,7,Beverages,2023-04-21,16345.66,0,41.8,2.986,132.537,7.852
11600,10,C,126512,South,8,Snacks,2023-04-21,18159.86,0,41.8,2.986,132.537,7.852
11601,10,C,126512,South,9,Household,2023-04-21,12239.74,0,41.8,2.986,132.537,7.852
11602,10,C,126512,South,10,Health & Beauty,2023-04-21,13135.78,0,41.8,2.986,132.537,7.852
11603,10,C,126512,South,11,Electronics,2023-04-21,29214.41,0,41.8,2.986,132.537,7.852
11604,10,C,126512,South,12,Apparel,2023-04-21,17830.62,0,41.8,2.986,132.537,7.852
11605,10,C,126512,South,13,Toys,2023-04-21,9446.73,0,41.8,2.986,132.537,7.852
11606,10,C,126512,South,14,Pharmacy,2023-04-21,19379.6,0,41.8,2.986,132.537,7.852
11607,10,C,126512,South,16,Home & Garden,2023-04-21,12776.94,0,41.8,2.986,132.537,7.852
11608,10,C,126512,South,17,Sporting Goods,2023-04-21,7668.35,0,41.8,2.986,132.537,7.852
11609,10,C,126512,South,18,Office Supplies,2023-04-21,4963.69,0,41.8,2.986,132.537,7.852
11610,10,C,126512,South,19,Pet Supplies,2023-04-21,8900.05,0,41.8,2.986,132.537,7.852
11611,10,C,126512,South,20,Automotive,2023-04-21,9060.18,0,41.8,2.986,132.537,7.852
11612,10,C,126512,South,21,Hardware,2023-04-21,6667.69,0,41.8,2.986,132.537,7.852
11613,10,C,126512,South,22,Furniture,2023-04-21,12979.26,0,41.8,2.986,132.537,7.852
11614,10,C,126512,South,23,Jewelry,2023-04-21,4737.03,0,41.8,2.986,132.537,7.852
11615,10,C,126512,South,24,Books & Media,2023-04-21,5754.44,0,41.8,2.986,132.537,7.852
11616,10,C,126512,South,25,Baby Products,2023-04-21,6469.29,0,41.8,2.986,132.537,7.852
11617,10,C,126512,South,1,Grocery,2023-04-28,61085.4,0,52.4,4.164,128.76,6.823
11618,10,C,126512,South,2,Dairy,2023-04-28,29663.06,0,52.4,4.164,128.76,6.823
11619,10,C,126512,South,3,Produce,2023-04-28,23013.46,0,52.4,4.164,128.76,6.823
11620,10,C,126512,South,4,Bakery,2023-04-28,11863.16,0,52.4,4.164,128.76,6.823
11621,10,C,126512,South,5,Frozen Foods,2023-04-28,17057.95,0,52.4,4.164,128.76,6.823
11622,10,C,126512,South,6,Meat & Seafood,2023-04-28,19188.32,0,52.4,4.164,128.76,6.823
11623,10,C,126512,South,7,Beverages,2023-04-28,14934.49,0,52.4,4.164,128.76,6.823
11624,10,C,126512,South,8,Snacks,2023-04-28,18098.77,0,52.4,4.164,128.76,6.823
11625,10,C,126512,South,9,Household,2023-04-28,14590.68,0,52.4,4.164,128.76,6.823
11626,10,C,126512,South,10,Health & Beauty,2023-04-28,13572.63,0,52.4,4.164,128.76,6.823
11627,10,C,126512,South,11,Electronics,2023-04-28,27721.12,0,52.4,4.164,128.76,6.823
11628,10,C,126512,South,12,Apparel,2023-04-28,15866.15,0,52.4,4.164,128.76,6.823
11629,10,C,126512,South,13,Toys,2023-04-28,9068.55,0,52.4,4.164,128.76,6.823
11630,10,C,126512,South,14,Pharmacy,2023-04-28,22650.07,0,52.4,4.164,128.76,6.823
11631,10,C,126512,South,16,Home & Garden,2023-04-28,11279.92,0,52.4,4.164,128.76,6.823
11632,10,C,126512,South,17,Sporting Goods,2023-04-28,9865.23,0,52.4,4.164,128.76,6.823
11633,10,C,126512,South,18,Office Supplies,2023-04-28,6411.72,0,52.4,4.164,128.76,6.823
11634,10,C,126512,South,19,Pet Supplies,2023-04-28,7004.64,0,52.4,4.164,128.76,6.823
11635,10,C,126512,South,20,Automotive,2023-04-28,9079.62,0,52.4,4.164,128.76,6.823
11636,10,C,126512,South,21,Hardware,2023-04-28,6512.05,0,52.4,4.164,128.76,6.823
11637,10,C,126512,South,22,Furniture,2023-04-28,13449.71,0,52.4,4.164,128.76,6.823
11638,10,C,126512,South,23,Jewelry,2023-04-28,4743.88,0,52.4,4.164,128.76,6.823
11639,10,C,126512,South,24,Books & Media,2023-04-28,5572.63,0,52.4,4.164,128.76,6.823
11640,10,C,126512,South,25,Baby Products,2023-04-28,7627.62,0,52.4,4.164,128.76,6.823
11641,10,C,126512,South,1,Grocery,2023-05-05,55281.24,0,91.2,3.042,128.156,7.066
11642,10,C,126512,South,2,Dairy,2023-05-05,25209.04,0,91.2,3.042,128.156,7.066
11643,10,C,126512,South,3,Produce,2023-05-05,28248.1,0,91.2,3.042,128.156,7.066
11644,10,C,126512,South,4,Bakery,2023-05-05,12774.1,0,91.2,3.042,128.156,7.066
11645,10,C,126512,South,5,Frozen Foods,2023-05-05,15451.56,0,91.2,3.042,128.156,7.066
11646,10,C,126512,South,6,Meat & Seafood,2023-05-05,19386.75,0,91.2,3.042,128.156,7.066
11647,10,C,126512,South,7,Beverages,2023-05-05,17279.85,0,91.2,3.042,128.156,7.066
11648,10,C,126512,South,8,Snacks,2023-05-05,19178.43,0,91.2,3.042,128.156,7.066
11649,10,C,126512,South,9,Household,2023-05-05,15192.66,0,91.2,3.042,128.156,7.066
11650,10,C,126512,South,10,Health & Beauty,2023-05-05,13578.79,0,91.2,3.042,128.156,7.066
11651,10,C,126512,South,11,Electronics,2023-05-05,33708.48,0,91.2,3.042,128.156,7.066
11652,10,C,126512,South,12,Apparel,2023-05-05,15003.46,0,91.2,3.042,128.156,7.066
11653,10,C,126512,South,13,Toys,2023-05-05,8995.78,0,91.2,3.042,128.156,7.066
11654,10,C,126512,South,14,Pharmacy,2023-05-05,22267.73,0,91.2,3.042,128.156,7.066
11655,10,C,126512,South,16,Home & Garden,2023-05-05,15739.55,0,91.2,3.042,128.156,7.066
11656,10,C,126512,South,17,Sporting Goods,2023-05-05,9121.54,0,91.2,3.042,128.156,7.066
11657,10,C,126512,South,18,Office Supplies,2023-05-05,6330.38,0,91.2,3.042,128.156,7.066
11658,10,C,126512,South,19,Pet Supplies,2023-05-05,9427.5,0,91.2,3.042,128.156,7.066
11659,10,C,126512,South,20,Automotive,2023-05-05,11088.17,0,91.2,3.042,128.156,7.066
11660,10,C,126512,South,21,Hardware,2023-05-05,6992.28,0,91.2,3.042,128.156,7.066
11661,10,C,126512,South,22,Furniture,2023-05-05,17151.95,0,91.2,3.042,128.156,7.066
11662,10,C,126512,South,23,Jewelry,2023-05-05,4814.32,0,91.2,3.042,128.156,7.066
11663,10,C,126512,South,24,Books & Media,2023-05-05,6060.73,0,91.2,3.042,128.156,7.066
11664,10,C,126512,South,25,Baby Products,2023-05-05,7375.15,0,91.2,3.042,128.156,7.066
11665,10,C,126512,South,1,Grocery,2023-05-12,57170.44,0,91.9,3.43,135.557,7.916
11666,10,C,126512,South,2,Dairy,2023-05-12,30674.79,0,91.9,3.43,135.557,7.916
11667,10,C,126512,South,3,Produce,2023-05-12,21924.16,0,91.9,3.43,135.557,7.916
11668,10,C,126512,South,4,Bakery,2023-05-12,11098.15,0,91.9,3.43,135.557,7.916
11669,10,C,126512,South,5,Frozen Foods,2023-05-12,16438.75,0,91.9,3.43,135.557,7.916
11670,10,C,126512,South,6,Meat & Seafood,2023-05-12,23145.41,0,91.9,3.43,135.557,7.916
11671,10,C,126512,South,7,Beverages,2023-05-12,16739.7,0,91.9,3.43,135.557,7.916
11672,10,C,126512,South,8,Snacks,2023-05-12,21462.06,0,91.9,3.43,135.557,7.916
11673,10,C,126512,South,9,Household,2023-05-12,12726.12,0,91.9,3.43,135.557,7.916
11674,10,C,126512,South,10,Health & Beauty,2023-05-12,11976.17,0,91.9,3.43,135.557,7.916
11675,10,C,126512,South,11,Electronics,2023-05-12,29376.56,0,91.9,3.43,135.557,7.916
11676,10,C,126512,South,12,Apparel,2023-05-12,18267.04,0,91.9,3.43,135.557,7.916
11677,10,C,126512,South,13,Toys,2023-05-12,9967.52,0,91.9,3.43,135.557,7.916
11678,10,C,126512,South,14,Pharmacy,2023-05-12,25521.55,0,91.9,3.43,135.557,7.916
11679,10,C,126512,South,16,Home & Garden,2023-05-12,14660.93,0,91.9,3.43,135.557,7.916
11680,10,C,126512,South,17,Sporting Goods,2023-05-12,8917.85,0,91.9,3.43,135.557,7.916
11681,10,C,126512,South,18,Office Supplies,2023-05-12,5977.32,0,91.9,3.43,135.557,7.916
11682,10,C,126512,South,19,Pet Supplies,2023-05-12,8294.38,0,91.9,3.43,135.557,7.916
11683,10,C,126512,South,20,Automotive,2023-05-12,12474.03,0,91.9,3.43,135.557,7.916
11684,10,C,126512,South,21,Hardware,2023-05-12,6832.64,0,91.9,3.43,135.557,7.916
11685,10,C,126512,South,22,Furniture,2023-05-12,14322.57,0,91.9,3.43,135.557,7.916
11686,10,C,126512,South,23,Jewelry,2023-05-12,4265.82,0,91.9,3.43,135.557,7.916
11687,10,C,126512,South,24,Books & Media,2023-05-12,4884.71,0,91.9,3.43,135.557,7.916
11688,10,C,126512,South,25,Baby Products,2023-05-12,8655.64,0,91.9,3.43,135.557,7.916
11689,10,C,126512,South,1,Grocery,2023-05-19,63856.68,0,74.0,3.068,130.62,8.753
11690,10,C,126512,South,2,Dairy,2023-05-19,25414.02,0,74.0,3.068,130.62,8.753
11691,10,C,126512,South,3,Produce,2023-05-19,28419.37,0,74.0,3.068,130.62,8.753
11692,10,C,126512,South,4,Bakery,2023-05-19,10305.88,0,74.0,3.068,130.62,8.753
11693,10,C,126512,South,5,Frozen Foods,2023-05-19,18968.35,0,74.0,3.068,130.62,8.753
11694,10,C,126512,South,6,Meat & Seafood,2023-05-19,19984.35,0,74.0,3.068,130.62,8.753
11695,10,C,126512,South,7,Beverages,2023-05-19,20999.17,0,74.0,3.068,130.62,8.753
11696,10,C,126512,South,8,Snacks,2023-05-19,17016.22,0,74.0,3.068,130.62,8.753
11697,10,C,126512,South,9,Household,2023-05-19,15340.48,0,74.0,3.068,130.62,8.753
11698,10,C,126512,South,10,Health & Beauty,2023-05-19,14136.71,0,74.0,3.068,130.62,8.753
11699,10,C,126512,South,11,Electronics,2023-05-19,32552.11,0,74.0,3.068,130.62,8.753
11700,10,C,126512,South,12,Apparel,2023-05-19,17531.42,0,74.0,3.068,130.62,8.753
11701,10,C,126512,South,13,Toys,2023-05-19,8877.42,0,74.0,3.068,130.62,8.753
11702,10,C,126512,South,14,Pharmacy,2023-05-19,21277.35,0,74.0,3.068,130.62,8.753
11703,10,C,126512,South,16,Home & Garden,2023-05-19,15702.05,0,74.0,3.068,130.62,8.753
11704,10,C,126512,South,17,Sporting Goods,2023-05-19,10256.43,0,74.0,3.068,130.62,8.753
11705,10,C,126512,South,18,Office Supplies,2023-05-19,5443.24,0,74.0,3.068,130.62,8.753
11706,10,C,126512,South,19,Pet Supplies,2023-05-19,8178.08,0,74.0,3.068,130.62,8.753
11707,10,C,126512,South,20,Automotive,2023-05-19,11600.99,0,74.0,3.068,130.62,8.753
11708,10,C,126512,South,21,Hardware,2023-05-19,6831.51,0,74.0,3.068,130.62,8.753
11709,10,C,126512,South,22,Furniture,2023-05-19,14477.65,0,74.0,3.068,130.62,8.753
11710,10,C,126512,South,23,Jewelry,2023-05-19,5131.26,0,74.0,3.068,130.62,8.753
11711,10,C,126512,South,24,Books & Media,2023-05-19,4664.15,0,74.0,3.068,130.62,8.753
11712,10,C,126512,South,25,Baby Products,2023-05-19,8235.64,0,74.0,3.068,130.62,8.753
11713,10,C,126512,South,1,Grocery,2023-05-26,60718.29,0,55.2,3.405,135.587,8.261
11714,10,C,126512,South,2,Dairy,2023-05-26,23699.01,0,55.2,3.405,135.587,8.261
11715,10,C,126512,South,3,Produce,2023-05-26,27414.05,0,55.2,3.405,135.587,8.261
11716,10,C,126512,South,4,Bakery,2023-05-26,12922.95,0,55.2,3.405,135.587,8.261
11717,10,C,126512,South,5,Frozen Foods,2023-05-26,14028.17,0,55.2,3.405,135.587,8.261
11718,10,C,126512,South,6,Meat & Seafood,2023-05-26,19381.3,0,55.2,3.405,135.587,8.261
11719,10,C,126512,South,7,Beverages,2023-05-26,19757.89,0,55.2,3.405,135.587,8.261
11720,10,C,126512,South,8,Snacks,2023-05-26,21994.28,0,55.2,3.405,135.587,8.261
11721,10,C,126512,South,9,Household,2023-05-26,14690.92,0,55.2,3.405,135.587,8.261
11722,10,C,126512,South,10,Health & Beauty,2023-05-26,14003.49,0,55.2,3.405,135.587,8.261
11723,10,C,126512,South,11,Electronics,2023-05-26,26026.54,0,55.2,3.405,135.587,8.261
11724,10,C,126512,South,12,Apparel,2023-05-26,15923.67,0,55.2,3.405,135.587,8.261
11725,10,C,126512,South,13,Toys,2023-05-26,10851.18,0,55.2,3.405,135.587,8.261
11726,10,C,126512,South,14,Pharmacy,2023-05-26,25135.14,0,55.2,3.405,135.587,8.261
11727,10,C,126512,South,16,Home & Garden,2023-05-26,12709.21,0,55.2,3.405,135.587,8.261
11728,10,C,126512,South,17,Sporting Goods,2023-05-26,9431.88,0,55.2,3.405,135.587,8.261
11729,10,C,126512,South,18,Office Supplies,2023-05-26,5829.96,0,55.2,3.405,135.587,8.261
11730,10,C,126512,South,19,Pet Supplies,2023-05-26,9194.32,0,55.2,3.405,135.587,8.261
11731,10,C,126512,South,20,Automotive,2023-05-26,10877.82,0,55.2,3.405,135.587,8.261
11732,10,C,126512,South,21,Hardware,2023-05-26,6865.72,0,55.2,3.405,135.587,8.261
11733,10,C,126512,South,22,Furniture,2023-05-26,17084.57,0,55.2,3.405,135.587,8.261
11734,10,C,126512,South,23,Jewelry,2023-05-26,4891.38,0,55.2,3.405,135.587,8.261
11735,10,C,126512,South,24,Books & Media,2023-05-26,5061.03,0,55.2,3.405,135.587,8.261
11736,10,C,126512,South,25,Baby Products,2023-05-26,8429.01,0,55.2,3.405,135.587,8.261
11737,10,C,126512,South,1,Grocery,2023-06-02,57464.93,0,55.6,3.451,128.064,6.935
11738,10,C,126512,South,2,Dairy,2023-06-02,25511.57,0,55.6,3.451,128.064,6.935
11739,10,C,126512,South,3,Produce,2023-06-02,24846.51,0,55.6,3.451,128.064,6.935
11740,10,C,126512,South,4,Bakery,2023-06-02,11918.76,0,55.6,3.451,128.064,6.935
11741,10,C,126512,South,5,Frozen Foods,2023-06-02,16425.89,0,55.6,3.451,128.064,6.935
11742,10,C,126512,South,6,Meat & Seafood,2023-06-02,22220.84,0,55.6,3.451,128.064,6.935
11743,10,C,126512,South,7,Beverages,2023-06-02,21729.99,0,55.6,3.451,128.064,6.935
11744,10,C,126512,South,8,Snacks,2023-06-02,22970.28,0,55.6,3.451,128.064,6.935
11745,10,C,126512,South,9,Household,2023-06-02,14311.55,0,55.6,3.451,128.064,6.935
11746,10,C,126512,South,10,Health & Beauty,2023-06-02,11723.81,0,55.6,3.451,128.064,6.935
11747,10,C,126512,South,11,Electronics,2023-06-02,27329.29,0,55.6,3.451,128.064,6.935
11748,10,C,126512,South,12,Apparel,2023-06-02,20101.45,0,55.6,3.451,128.064,6.935
11749,10,C,126512,South,13,Toys,2023-06-02,11205.36,0,55.6,3.451,128.064,6.935
11750,10,C,126512,South,14,Pharmacy,2023-06-02,25992.19,0,55.6,3.451,128.064,6.935
11751,10,C,126512,South,16,Home & Garden,2023-06-02,16333.75,0,55.6,3.451,128.064,6.935
11752,10,C,126512,South,17,Sporting Goods,2023-06-02,9414.42,0,55.6,3.451,128.064,6.935
11753,10,C,126512,South,18,Office Supplies,2023-06-02,5621.86,0,55.6,3.451,128.064,6.935
11754,10,C,126512,South,19,Pet Supplies,2023-06-02,7903.69,0,55.6,3.451,128.064,6.935
11755,10,C,126512,South,20,Automotive,2023-06-02,11425.51,0,55.6,3.451,128.064,6.935
11756,10,C,126512,South,21,Hardware,2023-06-02,8236.2,0,55.6,3.451,128.064,6.935
11757,10,C,126512,South,22,Furniture,2023-06-02,14562.23,0,55.6,3.451,128.064,6.935
11758,10,C,126512,South,23,Jewelry,2023-06-02,4760.43,0,55.6,3.451,128.064,6.935
11759,10,C,126512,South,24,Books & Media,2023-06-02,4847.67,0,55.6,3.451,128.064,6.935
11760,10,C,126512,South,25,Baby Products,2023-06-02,7603.09,0,55.6,3.451,128.064,6.935
11761,10,C,126512,South,1,Grocery,2023-06-09,54175.26,0,75.1,3.675,136.368,6.857
11762,10,C,126512,South,2,Dairy,2023-06-09,25278.07,0,75.1,3.675,136.368,6.857
11763,10,C,126512,South,3,Produce,2023-06-09,23867.18,0,75.1,3.675,136.368,6.857
11764,10,C,126512,South,4,Bakery,2023-06-09,10733.6,0,75.1,3.675,136.368,6.857
11765,10,C,126512,South,5,Frozen Foods,2023-06-09,14732.97,0,75.1,3.675,136.368,6.857
11766,10,C,126512,South,6,Meat & Seafood,2023-06-09,19616.31,0,75.1,3.675,136.368,6.857
11767,10,C,126512,South,7,Beverages,2023-06-09,19617.12,0,75.1,3.675,136.368,6.857
11768,10,C,126512,South,8,Snacks,2023-06-09,20519.92,0,75.1,3.675,136.368,6.857
11769,10,C,126512,South,9,Household,2023-06-09,17106.39,0,75.1,3.675,136.368,6.857
11770,10,C,126512,South,10,Health & Beauty,2023-06-09,13110.5,0,75.1,3.675,136.368,6.857
11771,10,C,126512,South,11,Electronics,2023-06-09,27320.37,0,75.1,3.675,136.368,6.857
11772,10,C,126512,South,12,Apparel,2023-06-09,16104.13,0,75.1,3.675,136.368,6.857
11773,10,C,126512,South,13,Toys,2023-06-09,11020.1,0,75.1,3.675,136.368,6.857
11774,10,C,126512,South,14,Pharmacy,2023-06-09,27748.5,0,75.1,3.675,136.368,6.857
11775,10,C,126512,South,16,Home & Garden,2023-06-09,15641.65,0,75.1,3.675,136.368,6.857
11776,10,C,126512,South,17,Sporting Goods,2023-06-09,8929.54,0,75.1,3.675,136.368,6.857
11777,10,C,126512,South,18,Office Supplies,2023-06-09,5947.86,0,75.1,3.675,136.368,6.857
11778,10,C,126512,South,19,Pet Supplies,2023-06-09,8839.78,0,75.1,3.675,136.368,6.857
11779,10,C,126512,South,20,Automotive,2023-06-09,11545.5,0,75.1,3.675,136.368,6.857
11780,10,C,126512,South,21,Hardware,2023-06-09,7125.66,0,75.1,3.675,136.368,6.857
11781,10,C,126512,South,22,Furniture,2023-06-09,14908.64,0,75.1,3.675,136.368,6.857
11782,10,C,126512,South,23,Jewelry,2023-06-09,4161.72,0,75.1,3.675,136.368,6.857
11783,10,C,126512,South,24,Books & Media,2023-06-09,6176.2,0,75.1,3.675,136.368,6.857
11784,10,C,126512,South,25,Baby Products,2023-06-09,9501.53,0,75.1,3.675,136.368,6.857
11785,10,C,126512,South,1,Grocery,2023-06-16,52058.27,0,103.5,3.27,133.561,6.482
11786,10,C,126512,South,2,Dairy,2023-06-16,24762.02,0,103.5,3.27,133.561,6.482
11787,10,C,126512,South,3,Produce,2023-06-16,25015.37,0,103.5,3.27,133.561,6.482
11788,10,C,126512,South,4,Bakery,2023-06-16,13588.3,0,103.5,3.27,133.561,6.482
11789,10,C,126512,South,5,Frozen Foods,2023-06-16,17468.66,0,103.5,3.27,133.561,6.482
